CollegeCode,College,DepartmentCode,Department,Subject,CourseNumber,CRN,Section,CourseTitle,Campus,CreditHours,SeatLimit,Enrolled,Remaining,RoomCapacity,CorequisiteIndicator,WLCapacity,WLActual,WLRemaining,Status,Instructor,StartDate,EndDate,StartTime,EndTime,Days,Building,PartofTerm,AllFacultyLastName,AllFacultyP,ApproveTypeCode,AllFacultyFullName
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,12768,117,Quantitative Reasoning,M,,32,32,0,36,N,0,0,0,Active,Frazee,8/21/17,12/11/17,1200,1250,M  W  F ,RB 109,1,Frazee,C. Frazee,SP,Catherine Frazee
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,19961,800,Quantitative Reasoning,OL,,37,37,0,,N,0,0,0,Active,Yi,8/21/17,12/11/17,,,     , ,1,Yi,J. Yi,,Janet Yi
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,19962,801,Quantitative Reasoning,OL,,36,36,0,,N,0,0,0,Active,Yi,8/21/17,12/11/17,,,     , ,1,Yi,J. Yi,,Janet Yi
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,19963,802,Quantitative Reasoning,OL,,37,37,0,,N,0,0,0,Active,Owens,8/21/17,12/11/17,,,     , ,1,Owens,R. Owens,,Richard Owens
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,20526,803,Quantitative Reasoning,OL,,20,0,20,,N,0,0,0,Hold,,8/21/17,12/11/17,,,     , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,20344,90J,Quantitative Reasoning,HS,,5,4,1,,N,0,0,0,Active,Neel-Romine,8/21/17,12/11/17,,,     ,OL ,1,Neel-Romine,L. Neel-Romine,,Leann Neel-Romine
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,22674,930,Quantitative Reasoning,HS,,30,17,13,,N,0,0,0,Active,Van Pelt,8/21/17,12/11/17,1050,1123,M T W R F ,XHSMO ,1,Van Pelt,S. Van Pelt,,Sarah Van Pelt
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,23095,931,Quantitative Reasoning,HS,,100,84,16,,N,0,0,0,Active,Rawnsley,8/21/17,12/11/17,,,M T W R F ,XHSPE ,1,Rawnsley,A. Rawnsley,,Audrey Rawnsley
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,25537,932,Quantitative Reasoning,HS,,50,0,50,,N,0,0,0,Active,Rawnsley,8/21/17,12/11/17,,,M T W R F ,XHSPE ,1,Rawnsley,A. Rawnsley,,Audrey Rawnsley
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,26324,933,Quantitative Reasoning,HS,,75,22,53,,N,0,0,0,Active,Smith,8/21/17,12/11/17,1123,1248,M T W R F ,XHSDH ,1,Smith,S. Smith,,Shelli Smith
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,26637,934,Quantitative Reasoning,HS,,20,0,20,,N,0,0,0,Cancelled,,,,,,     , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,125,27218,935,Quantitative Reasoning,HS,,20,0,20,,N,0,0,0,Cancelled,,,,,,     , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,132,10405,1,Brief Calculus,M,,136,136,0,142,N,0,0,0,Active,Rufatto,8/21/17,12/11/17,930,1045, T  R  ,RB 125,1,"Campbell, Rufatto","L. Campbell, R. Rufatto (P)",,"Landon Campbell, Robin Rufatto (P)"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,132,10407,2,Brief Calculus,M,,136,128,8,142,N,0,0,0,Active,Yuan,8/21/17,12/11/17,1700,1815, T  R  ,RB 125,1,Yuan,Q. Yuan,,Quan Yuan
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,132,10408,3,Brief Calculus,M,,138,138,0,142,N,0,0,0,Active,Dickin,8/21/17,12/11/17,1300,1350,M  W  F ,RB 125,1,"Cherry, Dickin","D. Cherry, H. Dickin (P)",,"Destiny Cherry, Holly Dickin (P)"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,132,20013,800,Brief Calculus,OL,,35,35,0,,N,0,0,0,Active,Owens,8/21/17,12/11/17,,,     , ,1,Owens,R. Owens,,Richard Owens
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,132,17729,930,Brief Calculus,HS,,20,11,9,,N,0,0,0,Active,Marsh,8/21/17,12/11/17,800,850,M  W  F ,XHSIA ,1,Marsh,K. Marsh,,Kathryn Marsh
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,132,23268,931,Brief Calculus,HS,,20,12,8,,N,0,0,0,Active,Marsh,8/21/17,12/11/17,900,950,M  W  F ,XHSIA ,1,Marsh,K. Marsh,,Kathryn Marsh
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,132,28397,932,Brief Calculus,HS,,30,9,21,,N,0,0,0,Active,Marsh,8/21/17,12/11/17,1400,1450,M  W  F ,XHSIA ,1,Marsh,K. Marsh,,Kathryn Marsh
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,150,10409,1,Intro Secondary Math Education,M,,27,26,1,28,N,0,0,0,Active,Roebuck,8/21/17,12/11/17,1100,1215, T  R  ,RB 450,1,Roebuck,K. Roebuck,,Kay Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,161,10410,1,Applied Calculus 1,M,,106,105,1,142,N,0,0,0,Active,O'Connell,8/21/17,12/11/17,1200,1250,M  W  F ,RB 125,1,O'Connell,J. O'Connell,,John O'Connell
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,161,10453,2,Applied Calculus 1,M,,105,95,10,142,N,0,0,0,Active,Herr,8/21/17,12/11/17,1400,1450,M  W  F ,RB 125,1,Herr,J. Herr,,John Herr
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,161,20810,3,Applied Calculus 1,M,,25,0,25,,N,0,0,0,Hold,,8/21/17,12/11/17,1200,1250,M  W  F , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,162,10455,1,Applied Calculus 2,M,,36,36,0,36,N,0,0,0,Active,O'Connell,8/21/17,12/11/17,1000,1050,M  W  F ,RB 119,1,O'Connell,J. O'Connell,,John O'Connell
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,10456,1,Calculus 1,M,,32,25,7,36,N,0,0,0,Active,David,8/21/17,12/11/17,1300,1350,M    F ,RB 118,1,"David, Yirenkyi","G. David (P), C. Yirenkyi",,"Guy David (P), Christopher Yirenkyi"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,10456,1,Calculus 1,M,,32,25,7,36,N,0,0,0,Active,David,8/21/17,12/11/17,1300,1450,  W   ,RB 118,1,"David, Yirenkyi","G. David (P), C. Yirenkyi",,"Guy David (P), Christopher Yirenkyi"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,10457,2,Calculus 1,M,,32,30,2,36,N,0,0,0,Active,Livshits,8/21/17,12/11/17,1830,2010,M  W   ,RB 118,1,"Livshits, Yirenkyi","I. Livshits (P), C. Yirenkyi",,"Irene Livshits (P), Christopher Yirenkyi"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,10458,3,Calculus 1,M,,32,31,1,36,N,0,0,0,Active,Rutherford,8/21/17,12/11/17,900,950,M T  R F ,RB 118,1,"Rutherford, Yirenkyi","D. Rutherford (P), C. Yirenkyi",,"Daniel Rutherford (P), Christopher Yirenkyi"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,10459,4,Calculus 1,M,,32,30,2,36,N,0,0,0,Active,Lorch,8/21/17,12/11/17,1400,1450,M T  R F ,RB 118,1,Lorch,C. Lorch,,Crystal Lorch
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,20860,5,Calculus 1,M,,26,0,26,,N,0,0,0,Hold,,8/21/17,12/11/17,900,950,M T  R F , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,17728,900,Calculus 1,HS,,30,10,20,,N,0,0,0,Active,Rajca,8/21/17,12/11/17,1100,1150,M T W  F ,XHSIA ,1,Rajca,J. Rajca,,John Rajca
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,25342,901,Calculus 1,HS,,20,16,4,,N,0,0,0,Active,Seidner,8/21/17,12/11/17,1028,1118,M T W R F ,XHSDH ,1,Seidner,G. Seidner,,Gary Seidner
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,26638,902,Calculus 1,HS,,20,0,20,,N,0,0,0,Active,Shepherd,8/21/17,12/11/17,,,M T W R F ,BU ,1,Shepherd,E. Shepherd,,Emily Shepherd
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,28403,903,Calculus 1,HS,,20,16,4,,N,0,0,0,Active,Seidner,8/21/17,12/11/17,1253,1342,M T W R F ,XHSDH ,1,Seidner,G. Seidner,,Gary Seidner
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,165,20585,90I,Calculus 1,HS,,15,7,8,,N,0,0,0,Active,Foltz,8/21/17,12/11/17,,,     ,OL ,1,Foltz,K. Foltz,,Kimberly Foltz
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,166,10460,1,Calculus 2,M,,32,32,0,36,N,0,0,0,Active,Stankewitz,8/21/17,12/11/17,1000,1050,M T  R F ,RB 118,1,"Kennedy, Stankewitz","T. Kennedy, R. Stankewitz (P)",,"Tyler Kennedy, Richard Stankewitz (P)"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,166,10461,2,Calculus 2,M,,32,32,0,36,N,0,0,0,Active,Yuan,8/21/17,12/11/17,1500,1550,M    F ,RB 118,1,Yuan,Q. Yuan,,Quan Yuan
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,166,10461,2,Calculus 2,M,,32,32,0,32,N,0,0,0,Active,Yuan,8/21/17,12/11/17,1500,1650,  W   ,RB 449,1,Yuan,Q. Yuan,,Quan Yuan
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,166,10462,3,Calculus 2,M,,32,32,0,36,N,0,0,0,Active,Aceska,8/21/17,12/11/17,1830,2020,M  W   ,RB 104,1,Aceska,R. Aceska,,Roza Aceska
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,166,26868,90I,Calculus 2,HS,,2,0,2,,N,0,0,0,Cancelled,,,,,,     , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,181,10464,1,Elementary Probability Stats,M,,28,27,1,28,N,0,0,0,Active,Lazar,8/21/17,12/11/17,930,1045, T  R  ,RB 450,1,Lazar,D. Lazar,,Drew Lazar
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,181,10465,2,Elementary Probability Stats,M,,22,0,22,,N,0,0,0,Hold,,8/21/17,12/11/17,1500,1550,M  W  F , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,181,19964,800,Elementary Probability Stats,OL,,25,23,2,,N,0,0,0,Active,Yi,8/21/17,12/11/17,,,     , ,1,Yi,J. Yi,,Janet Yi
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,181,17726,930,Elementary Probability Stats,HS,,30,13,17,,N,0,0,0,Active,Wright,8/21/17,12/11/17,1300,1350,M  W  F ,XHSIA ,1,Wright,M. Wright,,Megan Wright
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,181,17727,931,Elementary Probability Stats,HS,,20,17,3,,N,0,0,0,Active,Wright,8/21/17,12/11/17,1400,1450,M  W  F ,XHSIA ,1,Wright,M. Wright,,Megan Wright
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,181,23270,932,Elementary Probability Stats,HS,,20,0,20,,N,0,0,0,Active,Shepherd,8/21/17,12/11/17,,,M T W R F ,BU ,1,Shepherd,E. Shepherd,,Emily Shepherd
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,201,10492,1,Num Oper Alg Reas Elem Teach,M,,32,32,0,32,N,2,0,2,Active,Miller,8/21/17,12/11/17,800,940, T  R  ,RB 449,1,Miller,J. Miller,,Jane Miller
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,201,10517,2,Num Oper Alg Reas Elem Teach,M,,32,32,0,32,N,2,0,2,Active,Toll,8/21/17,12/11/17,800,940,  W   ,RB 447,1,Toll,D. Toll,,Donna Toll
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,201,10517,2,Num Oper Alg Reas Elem Teach,M,,32,32,0,32,N,2,0,2,Active,Toll,8/21/17,12/11/17,900,950,M    F ,RB 447,1,Toll,D. Toll,,Donna Toll
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,201,10518,3,Num Oper Alg Reas Elem Teach,M,,32,31,1,32,N,2,0,2,Active,Contreras,8/21/17,12/11/17,930,1110, T  R  ,RB 447,1,"Afriyie, Contreras, Tuyisenge","B. Afriyie, J. Contreras (P), D. Tuyisenge",,"Bright Afriyie, Jose Contreras (P), Daniel Tuyisenge"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,201,10519,4,Num Oper Alg Reas Elem Teach,M,,30,0,30,,N,2,0,2,Cancelled,,8/21/17,12/11/17,1000,1050,M T  R F , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,201,10520,5,Num Oper Alg Reas Elem Teach,M,,32,29,3,32,N,2,0,2,Active,Neel-Romine,8/21/17,12/11/17,1100,1150,M T  R F ,RB 449,1,Neel-Romine,L. Neel-Romine,,Leann Neel-Romine
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,201,10522,6,Num Oper Alg Reas Elem Teach,M,,32,27,5,32,N,2,0,2,Active,Kneubuhler,8/21/17,12/11/17,1300,1350,M T W  F ,RB 447,1,Kneubuhler,C. Kneubuhler,,Cheryl Kneubuhler
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,201,10523,7,Num Oper Alg Reas Elem Teach,M,,32,29,3,32,N,2,0,2,Active,Neel-Romine,8/21/17,12/11/17,1400,1450,M    F ,RB 447,1,Neel-Romine,L. Neel-Romine,,Leann Neel-Romine
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,201,10523,7,Num Oper Alg Reas Elem Teach,M,,32,29,3,32,N,2,0,2,Active,Neel-Romine,8/21/17,12/11/17,1400,1540,  W   ,RB 447,1,Neel-Romine,L. Neel-Romine,,Leann Neel-Romine
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,202,10468,1,Data Geo Meas Elem Teach,M,,28,27,1,32,N,0,0,0,Active,Toll,8/21/17,12/11/17,1000,1050,M  W  F ,RB 447,1,Toll,D. Toll,,Donna Toll
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,202,10469,2,Data Geo Meas Elem Teach,M,,28,22,6,32,N,2,0,2,Active,Kneubuhler,8/21/17,12/11/17,1100,1150,M  W  F ,RB 447,1,Kneubuhler,C. Kneubuhler,,Cheryl Kneubuhler
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,202,10472,3,Data Geo Meas Elem Teach,M,,28,28,0,36,N,2,0,2,Active,Toll,8/21/17,12/11/17,1400,1450,M  W  F ,RB 109,1,Toll,D. Toll,,Donna Toll
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,202,10473,4,Data Geo Meas Elem Teach,M,,28,21,7,32,N,2,0,2,Active,Roebuck,8/21/17,12/11/17,800,915, T  R  ,RB 447,1,Roebuck,K. Roebuck,,Kay Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,202,10474,5,Data Geo Meas Elem Teach,M,,28,25,3,36,N,2,0,2,Active,Kneubuhler,8/21/17,12/11/17,1100,1215, T  R  ,RB 109,1,Kneubuhler,C. Kneubuhler,,Cheryl Kneubuhler
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,215,10475,1,Discrete Systems,M,,32,28,4,36,N,0,0,0,Active,Stankewitz,8/21/17,12/11/17,1400,1450,M T  R F ,RB 119,1,Stankewitz,R. Stankewitz,,Richard Stankewitz
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,215,22856,2,Discrete Systems,M,,32,29,3,36,N,0,0,0,Active,Lorch,8/21/17,12/11/17,1400,1450,M T  R F ,RB 121,1,Lorch,J. Lorch,,John Lorch
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,217,10477,1,Linear Algebra,M,,25,24,1,76,N,1,0,1,Active,Lorch,8/21/17,12/11/17,800,850,M T  R F ,BB 109,1,Lorch,C. Lorch,,Crystal Lorch
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,217,10478,2,Linear Algebra,M,,25,17,8,32,N,0,0,0,Active,Bremigan,8/21/17,12/11/17,800,850,M    F ,RB 117,1,Bremigan,R. Bremigan,,Ralph Bremigan
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,217,10478,2,Linear Algebra,M,,25,17,8,25,N,0,0,0,Active,Bremigan,8/21/17,12/11/17,800,940,  W   ,RB 126,1,Bremigan,R. Bremigan,,Ralph Bremigan
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,217,22849,90I,Linear Algebra,HS,,10,4,6,,N,0,0,0,Active,Ruark,8/21/17,12/11/17,,,     ,OL ,1,Ruark,J. Ruark,,Joshua Ruark
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,217,17744,930,Linear Algebra,HS,,20,16,4,,N,0,0,0,Active,Ruark,8/21/17,12/11/17,800,850,M  W R F ,XHSIA ,1,Ruark,J. Ruark,,Joshua Ruark
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,221,10479,1,Probability and Statistics,M,,36,36,0,36,N,1,0,1,Active,O'Connell,8/21/17,12/11/17,1100,1150,M  W  F ,RB 119,1,O'Connell,J. O'Connell,,John O'Connell
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,251,10481,1,Intro to Mathematics of Financ,M,,49,48,1,68,N,0,0,0,Active,Dean,8/21/17,12/11/17,1200,1250,M  W   ,WB 141,1,Dean,C. Dean,,Curtis Dean
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,251,10482,2,Intro to Mathematics of Financ,M,,35,0,35,,N,0,0,0,Hold,,8/21/17,12/11/17,1200,1250,M  W   , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,267,10483,1,Calculus 3,M,,36,36,0,36,N,2,0,2,Active,Fischer,8/21/17,12/11/17,1200,1250,M T W  F ,RB 118,1,Fischer,H. Fischer,,Hanspeter Fischer
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,267,28137,2,Calculus 3,M,,32,0,32,,N,0,0,0,Hold,,8/21/17,12/11/17,1200,1250,M T W  F , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,267,20587,90I,Calculus 3,HS,,10,3,7,,N,0,0,0,Active,Wright,8/21/17,12/11/17,,,     ,OL ,1,Wright,M. Wright,,Megan Wright
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,267,17725,930,Calculus 3,HS,,30,3,27,,N,0,0,0,Active,Wright,8/21/17,12/11/17,900,950,M  W R F ,XHSIA ,1,Wright,M. Wright,,Megan Wright
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,271,19171,1,Math Contest Problem Solving,M,,20,0,20,,N,0,0,0,Hold,,8/21/17,12/11/17,1500,1550,M  W  F , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,299X,27772,249,Experimental Development Tpcs,M,3,25,0,25,,N,0,0,0,Hold,Roebuck,8/21/17,12/11/17,900,950,M  W  F , ,1,Roebuck,K. Roebuck,,Kay Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,299X,20919,452,Experimental Development Tpcs,M,4,10,0,10,,N,0,0,0,Cancelled,,,,,,     , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,310,10487,1,Algebra Elem Mid Scl Teach,M,,25,20,5,28,N,0,0,0,Active,Roebuck,8/21/17,12/11/17,1400,1450,M  W  F ,RB 450,1,Roebuck,K. Roebuck,,Kay Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,316,10488,1,Num Thry Elem Mid Scl Teach,M,,25,18,7,28,N,0,0,0,Active,Roebuck,8/21/17,12/11/17,1100,1150,M  W  F ,RB 450,1,Roebuck,K. Roebuck,,Kay Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,320,28567,0,Probability,M,,1,1,0,,N,0,0,0,Active,Lazar,8/21/17,12/11/17,,,     , ,1,Lazar,D. Lazar,SP,Drew Lazar
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,320,10489,1,Probability,M,,36,36,0,36,N,1,0,1,Active,Lazar,8/21/17,12/11/17,1100,1150,M T  R F ,RB 118,1,Lazar,D. Lazar,,Drew Lazar
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,331,28448,0,Technology Teach Assess Math,M,,1,1,0,,N,0,0,0,Active,Roebuck,8/21/17,12/11/17,,,     , ,1,Roebuck,K. Roebuck,SP,Kay Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,345,10490,1,Survey of Geometries,M,,24,4,20,25,N,0,0,0,Active,Contreras,8/21/17,12/11/17,1400,1450,M T  R F ,RB 107,1,"Afriyie, Contreras, Tuyisenge","B. Afriyie, J. Contreras (P), D. Tuyisenge",,"Bright Afriyie, Jose Contreras (P), Daniel Tuyisenge"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,351,21575,1,Mathematics of Finance,M,,1,0,1,,N,0,0,0,Cancelled,,,,,,     , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,351,25488,2,Mathematics of Finance,M,,1,0,1,,N,0,0,0,Cancelled,,,,,,     , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,355,22339,2,Topics in Actuarial Science,M,3,1,0,1,,N,0,0,0,Cancelled,,,,,,     , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,355,24838,800,Topics in Actuarial Science,OL,2,20,4,16,,N,0,0,0,Active,Owens,8/21/17,12/11/17,,,     , ,1,Owens,R. Owens,,Richard Owens
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,355,28330,801,Topics in Actuarial Science,OL,2,20,0,20,,N,0,0,0,Hold,Owens,8/21/17,12/11/17,,,     , ,1,Owens,R. Owens,,Richard Owens
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,362,10639,1,Numerical Analysis 1,M,,15,7,8,24,N,0,0,0,Active,Livshits,8/21/17,12/11/17,1500,1550,M  W  F ,RB 452,1,Livshits,I. Livshits,,Irene Livshits
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,369,28321,0,Paid Professional Experience,OF,8,1,1,0,,N,0,0,0,Active,Rutherford,8/21/17,12/11/17,,,     , ,1,Rutherford,D. Rutherford,SP,Daniel Rutherford
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,374,10551,1,Differential Equations,M,,32,21,11,32,N,0,0,0,Active,Karls,8/21/17,12/11/17,1300,1350,M  W  F ,RB 117,1,"Hurley, Karls","C. Hurley, M. Karls (P)",,"Christopher Hurley, Michael Karls (P)"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,377,19169,1,Complex Analysis,M,,32,0,32,,N,0,0,0,Hold,,8/21/17,12/11/17,1500,1550,M  W  F , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,391,10552,1,Teach Mathematics Elementary,M,,24,24,0,28,N,0,0,0,Active,Roebuck,8/21/17,12/11/17,800,850,M  W  F ,RB 450,1,Roebuck,D. Roebuck,,Douglas Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,391,28138,101,Teach Mathematics Elementary,OF,,10,6,4,,N,0,0,0,Active,Woodward,8/21/17,12/11/17,,,     , ,1,Woodward,J. Woodward,SP,Jerry Woodward
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,391,10553,2,Teach Mathematics Elementary,M,,20,19,1,28,N,0,0,0,Active,Kneubuhler,8/21/17,12/11/17,900,950,M  W  F ,RB 450,1,Kneubuhler,C. Kneubuhler,,Cheryl Kneubuhler
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,391,10554,3,Teach Mathematics Elementary,M,,24,24,0,32,N,0,0,0,Active,Roebuck,8/21/17,12/11/17,1200,1250,M  W  F ,RB 447,1,Roebuck,D. Roebuck,,Douglas Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,391,10555,4,Teach Mathematics Elementary,M,,24,24,0,32,N,0,0,0,Active,Roebuck,8/21/17,12/11/17,1400,1515, T  R  ,RB 447,1,Roebuck,D. Roebuck,,Douglas Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,391,10556,5,Teach Mathematics Elementary,M,,24,13,11,32,N,0,0,0,Active,Miller,8/21/17,12/11/17,1400,1515, T  R  ,RB 449,1,Miller,J. Miller,,Jane Miller
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,392,10557,1,Teach Mathematics Disabilities,M,,28,22,6,32,N,0,0,0,Active,Roebuck,8/21/17,12/11/17,900,950,M    F ,RB 449,1,Roebuck,D. Roebuck,,Douglas Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,392,10557,1,Teach Mathematics Disabilities,M,,28,22,6,25,N,0,0,0,Active,Roebuck,8/21/17,12/11/17,900,1040,  W   ,RB 106,1,Roebuck,D. Roebuck,,Douglas Roebuck
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,395,10558,1,Teach Mathematics Secondary,M,,15,6,9,25,N,0,0,0,Active,Bremigan,8/21/17,12/11/17,1100,1215, T  R  ,RB 106,1,Bremigan,E. Bremigan,SP,Elizabeth Bremigan
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,411,10422,1,Abstract Algebra 1,M,,15,9,6,32,N,0,0,0,Active,Lorch,8/21/17,12/11/17,1830,1945, T  R  ,RB 449,1,Lorch,J. Lorch,,John Lorch
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,415,21901,1,Coding and Communication,M,,16,0,16,,N,0,0,0,Cancelled,,,,,,     , ,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,428,10562,1,Regression Time Series Models,M,,20,8,12,24,N,2,0,2,Active,Begum,8/21/17,12/11/17,1400,1450, T  R F ,RB 452,1,"Begum, Hurley","M. Begum (P), C. Hurley",,"Munni Begum (P), Christopher Hurley"
SH,Sciences and Humanities,MATH,Mathematical Sciences,MATH,441,19170,1,Geometry and Topology,M,,15,4,11,12,N,0,0,0,Active,Rutherford,8/21/17,12/11/17,1400,1450,M  W  F ,RB 418,1,Rutherford,D. Rutherford,,Daniel Rutherford
